id,series_id,night,event,step,timestamp
12608,e2a849d283c0,1,0,936.0,2018-05-17T19:33:00-0400
12609,e2a849d283c0,1,1,8952.0,2018-05-18T06:41:00-0400
12610,e2a849d283c0,2,0,19236.0,2018-05-18T20:58:00-0400
12611,e2a849d283c0,2,1,26040.0,2018-05-19T06:25:00-0400
12616,e2a849d283c0,5,0,70836.0,2018-05-21T20:38:00-0400
12617,e2a849d283c0,5,1,78216.0,2018-05-22T06:53:00-0400
12618,e2a849d283c0,6,0,88272.0,2018-05-22T20:51:00-0400
12619,e2a849d283c0,6,1,95160.0,2018-05-23T06:25:00-0400
12620,e2a849d283c0,7,0,105300.0,2018-05-23T20:30:00-0400
12621,e2a849d283c0,7,1,111540.0,2018-05-24T05:10:00-0400
12622,e2a849d283c0,8,0,122580.0,2018-05-24T20:30:00-0400
12623,e2a849d283c0,8,1,129024.0,2018-05-25T05:27:00-0400
12624,e2a849d283c0,9,0,140400.0,2018-05-25T21:15:00-0400
12625,e2a849d283c0,9,1,146196.0,2018-05-26T05:18:00-0400
12626,e2a849d283c0,10,0,157536.0,2018-05-26T21:03:00-0400
12627,e2a849d283c0,10,1,164736.0,2018-05-27T07:03:00-0400
12628,e2a849d283c0,11,0,175044.0,2018-05-27T21:22:00-0400
12629,e2a849d283c0,11,1,180864.0,2018-05-28T05:27:00-0400
12632,e2a849d283c0,13,0,209016.0,2018-05-29T20:33:00-0400
12633,e2a849d283c0,13,1,215964.0,2018-05-30T06:12:00-0400
12636,e2a849d283c0,15,0,243528.0,2018-05-31T20:29:00-0400
12637,e2a849d283c0,15,1,250236.0,2018-06-01T05:48:00-0400
12638,e2a849d283c0,16,0,261432.0,2018-06-01T21:21:00-0400
12639,e2a849d283c0,16,1,267504.0,2018-06-02T05:47:00-0400
12648,e2a849d283c0,21,0,348384.0,2018-06-06T22:07:00-0400
12649,e2a849d283c0,21,1,354420.0,2018-06-07T06:30:00-0400
12650,e2a849d283c0,22,0,364764.0,2018-06-07T20:52:00-0400
12651,e2a849d283c0,22,1,371520.0,2018-06-08T06:15:00-0400
12652,e2a849d283c0,23,0,382692.0,2018-06-08T21:46:00-0400
12653,e2a849d283c0,23,1,388356.0,2018-06-09T05:38:00-0400
12660,e2b60820c325,1,0,3588.0,2018-10-08T22:14:00-0400
12661,e2b60820c325,1,1,9576.0,2018-10-09T06:33:00-0400
12662,e2b60820c325,2,0,20520.0,2018-10-09T21:45:00-0400
12663,e2b60820c325,2,1,29880.0,2018-10-10T10:45:00-0400
12664,e2b60820c325,3,0,38352.0,2018-10-10T22:31:00-0400
12665,e2b60820c325,3,1,44196.0,2018-10-11T06:38:00-0400
12666,e2b60820c325,4,0,55548.0,2018-10-11T22:24:00-0400
12667,e2b60820c325,4,1,61500.0,2018-10-12T06:40:00-0400
12668,e2b60820c325,5,0,73236.0,2018-10-12T22:58:00-0400
12669,e2b60820c325,5,1,80856.0,2018-10-13T09:33:00-0400
12670,e2b60820c325,6,0,91800.0,2018-10-14T00:45:00-0400
12671,e2b60820c325,6,1,98232.0,2018-10-14T09:41:00-0400
12672,e2b60820c325,7,0,108096.0,2018-10-14T23:23:00-0400
12673,e2b60820c325,7,1,114192.0,2018-10-15T07:51:00-0400
12674,e2b60820c325,8,0,126108.0,2018-10-16T00:24:00-0400
12675,e2b60820c325,8,1,133404.0,2018-10-16T10:32:00-0400
12676,e2b60820c325,9,0,143544.0,2018-10-17T00:37:00-0400
12677,e2b60820c325,9,1,151236.0,2018-10-17T11:18:00-0400
12678,e2b60820c325,10,0,160896.0,2018-10-18T00:43:00-0400
12679,e2b60820c325,10,1,168792.0,2018-10-18T11:41:00-0400
12680,e2b60820c325,11,0,179160.0,2018-10-19T02:05:00-0400
12681,e2b60820c325,11,1,186744.0,2018-10-19T12:37:00-0400
12684,e2b60820c325,13,0,214080.0,2018-10-21T02:35:00-0400
12685,e2b60820c325,13,1,219912.0,2018-10-21T10:41:00-0400
12686,e2b60820c325,14,0,228600.0,2018-10-21T22:45:00-0400
12687,e2b60820c325,14,1,234168.0,2018-10-22T06:29:00-0400
12688,e2b60820c325,15,0,245736.0,2018-10-22T22:33:00-0400
12689,e2b60820c325,15,1,251052.0,2018-10-23T05:56:00-0400
12690,e2b60820c325,16,0,262812.0,2018-10-23T22:16:00-0400
12691,e2b60820c325,16,1,268872.0,2018-10-24T06:41:00-0400
12692,e2b60820c325,17,0,279852.0,2018-10-24T21:56:00-0400
12693,e2b60820c325,17,1,286200.0,2018-10-25T06:45:00-0400
12694,e2b60820c325,18,0,296856.0,2018-10-25T21:33:00-0400
12695,e2b60820c325,18,1,303252.0,2018-10-26T06:26:00-0400
12696,e2b60820c325,19,0,315576.0,2018-10-26T23:33:00-0400
12697,e2b60820c325,19,1,322524.0,2018-10-27T09:12:00-0400
12698,e2b60820c325,20,0,333756.0,2018-10-28T00:48:00-0400
12699,e2b60820c325,20,1,340320.0,2018-10-28T09:55:00-0400
12700,e2b60820c325,21,0,349368.0,2018-10-28T22:29:00-0400
12701,e2b60820c325,21,1,355236.0,2018-10-29T06:38:00-0400
12704,e2b60820c325,23,0,383292.0,2018-10-30T21:36:00-0400
12705,e2b60820c325,23,1,389928.0,2018-10-31T06:49:00-0400
12706,e30cb792a2bc,1,0,5616.0,2017-10-11T00:33:00-0400
12707,e30cb792a2bc,1,1,9900.0,2017-10-11T06:30:00-0400
12708,e30cb792a2bc,2,0,22320.0,2017-10-11T23:45:00-0400
12709,e30cb792a2bc,2,1,26100.0,2017-10-12T05:00:00-0400
12710,e30cb792a2bc,3,0,38424.0,2017-10-12T22:07:00-0400
12711,e30cb792a2bc,3,1,44232.0,2017-10-13T06:11:00-0400
12712,e30cb792a2bc,4,0,56880.0,2017-10-13T23:45:00-0400
12713,e30cb792a2bc,4,1,62892.0,2017-10-14T08:06:00-0400
12742,e30cb792a2bc,19,0,316680.0,2017-10-29T00:35:00-0400
12743,e30cb792a2bc,19,1,323316.0,2017-10-29T09:48:00-0400
12744,e30cb792a2bc,20,0,333036.0,2017-10-29T23:18:00-0400
12745,e30cb792a2bc,20,1,338304.0,2017-10-30T06:37:00-0400
12776,e34b496b84ce,1,0,7464.0,2017-08-11T23:37:00-0400
12777,e34b496b84ce,1,1,13356.0,2017-08-12T07:48:00-0400
12778,e34b496b84ce,2,0,27876.0,2017-08-13T03:58:00-0400
12779,e34b496b84ce,2,1,32076.0,2017-08-13T09:48:00-0400
12784,e34b496b84ce,5,0,76308.0,2017-08-15T23:14:00-0400
12785,e34b496b84ce,5,1,81312.0,2017-08-16T06:11:00-0400
12786,e34b496b84ce,6,0,94176.0,2017-08-17T00:03:00-0400
12787,e34b496b84ce,6,1,98640.0,2017-08-17T06:15:00-0400
12788,e34b496b84ce,7,0,111636.0,2017-08-18T00:18:00-0400
12789,e34b496b84ce,7,1,116964.0,2017-08-18T07:42:00-0400
12798,e34b496b84ce,12,0,197544.0,2017-08-22T23:37:00-0400
12799,e34b496b84ce,12,1,203532.0,2017-08-23T07:56:00-0400
12810,e34b496b84ce,18,0,305352.0,2017-08-29T05:21:00-0400
12811,e34b496b84ce,18,1,307980.0,2017-08-29T09:00:00-0400
12812,e34b496b84ce,19,0,320976.0,2017-08-30T03:03:00-0400
12813,e34b496b84ce,19,1,324120.0,2017-08-30T07:25:00-0400
12814,e34b496b84ce,20,0,335316.0,2017-08-30T22:58:00-0400
12815,e34b496b84ce,20,1,341844.0,2017-08-31T08:02:00-0400
12816,e34b496b84ce,21,0,352800.0,2017-08-31T23:15:00-0400
12817,e34b496b84ce,21,1,357744.0,2017-09-01T06:07:00-0400
12818,e34b496b84ce,22,0,371532.0,2017-09-02T01:16:00-0400
12819,e34b496b84ce,22,1,378720.0,2017-09-02T11:15:00-0400
12822,e4500e7e19e1,2,0,25416.0,2017-11-12T22:18:00-0500
12823,e4500e7e19e1,2,1,32124.0,2017-11-13T07:37:00-0500
12824,e4500e7e19e1,3,0,41796.0,2017-11-13T21:03:00-0500
12825,e4500e7e19e1,3,1,49140.0,2017-11-14T07:15:00-0500
12836,e4500e7e19e1,9,0,145500.0,2017-11-19T21:05:00-0500
12837,e4500e7e19e1,9,1,152820.0,2017-11-20T07:15:00-0500
12868,e586cbfa7762,1,0,6912.0,2018-09-12T20:06:00-0400
12869,e586cbfa7762,1,1,14400.0,2018-09-13T06:30:00-0400
12870,e586cbfa7762,2,0,23796.0,2018-09-13T19:33:00-0400
12871,e586cbfa7762,2,1,31488.0,2018-09-14T06:14:00-0400
12872,e586cbfa7762,3,0,42612.0,2018-09-14T21:41:00-0400
12873,e586cbfa7762,3,1,49272.0,2018-09-15T06:56:00-0400
12874,e586cbfa7762,4,0,58764.0,2018-09-15T20:07:00-0400
12875,e586cbfa7762,4,1,66552.0,2018-09-16T06:56:00-0400
12876,e586cbfa7762,5,0,76116.0,2018-09-16T20:13:00-0400
12877,e586cbfa7762,5,1,83820.0,2018-09-17T06:55:00-0400
12878,e586cbfa7762,6,0,93732.0,2018-09-17T20:41:00-0400
12879,e586cbfa7762,6,1,101160.0,2018-09-18T07:00:00-0400
12880,e586cbfa7762,7,0,110340.0,2018-09-18T19:45:00-0400
12881,e586cbfa7762,7,1,118392.0,2018-09-19T06:56:00-0400
12882,e586cbfa7762,8,0,128556.0,2018-09-19T21:03:00-0400
12883,e586cbfa7762,8,1,135852.0,2018-09-20T07:11:00-0400
12884,e586cbfa7762,9,0,144804.0,2018-09-20T19:37:00-0400
12885,e586cbfa7762,9,1,153216.0,2018-09-21T07:18:00-0400
12886,e586cbfa7762,10,0,162492.0,2018-09-21T20:11:00-0400
12887,e586cbfa7762,10,1,170088.0,2018-09-22T06:44:00-0400
12888,e586cbfa7762,11,0,179916.0,2018-09-22T20:23:00-0400
12889,e586cbfa7762,11,1,187560.0,2018-09-23T07:00:00-0400
12890,e586cbfa7762,12,0,196740.0,2018-09-23T19:45:00-0400
12891,e586cbfa7762,12,1,204744.0,2018-09-24T06:52:00-0400
12892,e586cbfa7762,13,0,214200.0,2018-09-24T20:00:00-0400
12893,e586cbfa7762,13,1,221976.0,2018-09-25T06:48:00-0400
12894,e586cbfa7762,14,0,231204.0,2018-09-25T19:37:00-0400
12895,e586cbfa7762,14,1,239484.0,2018-09-26T07:07:00-0400
12896,e586cbfa7762,15,0,250092.0,2018-09-26T21:51:00-0400
12897,e586cbfa7762,15,1,257304.0,2018-09-27T07:52:00-0400
12898,e586cbfa7762,16,0,265764.0,2018-09-27T19:37:00-0400
12899,e586cbfa7762,16,1,273996.0,2018-09-28T07:03:00-0400
12900,e586cbfa7762,17,0,284280.0,2018-09-28T21:20:00-0400
12901,e586cbfa7762,17,1,291276.0,2018-09-29T07:03:00-0400
12902,e586cbfa7762,18,0,300504.0,2018-09-29T19:52:00-0400
12903,e586cbfa7762,18,1,308640.0,2018-09-30T07:10:00-0400
12904,e586cbfa7762,19,0,318324.0,2018-09-30T20:37:00-0400
12905,e586cbfa7762,19,1,325968.0,2018-10-01T07:14:00-0400
12906,e586cbfa7762,20,0,335376.0,2018-10-01T20:18:00-0400
12907,e586cbfa7762,20,1,341940.0,2018-10-02T05:25:00-0400
12908,e586cbfa7762,21,0,352116.0,2018-10-02T19:33:00-0400
12909,e586cbfa7762,21,1,359856.0,2018-10-03T06:18:00-0400
12910,e586cbfa7762,22,0,370572.0,2018-10-03T21:11:00-0400
12911,e586cbfa7762,22,1,377316.0,2018-10-04T06:33:00-0400
12912,e586cbfa7762,23,0,386496.0,2018-10-04T19:18:00-0400
12913,e586cbfa7762,23,1,394764.0,2018-10-05T06:47:00-0400
12914,e586cbfa7762,24,0,404280.0,2018-10-05T20:00:00-0400
12915,e586cbfa7762,24,1,411864.0,2018-10-06T06:32:00-0400
12918,e586cbfa7762,26,0,438972.0,2018-10-07T20:11:00-0400
12919,e586cbfa7762,26,1,446604.0,2018-10-08T06:47:00-0400
12920,e586cbfa7762,27,0,456384.0,2018-10-08T20:22:00-0400
12921,e586cbfa7762,27,1,464208.0,2018-10-09T07:14:00-0400
12922,e586cbfa7762,28,0,473172.0,2018-10-09T19:41:00-0400
12923,e586cbfa7762,28,1,480684.0,2018-10-10T06:07:00-0400
12924,e586cbfa7762,29,0,491664.0,2018-10-10T21:22:00-0400
12925,e586cbfa7762,29,1,498636.0,2018-10-11T07:03:00-0400
12926,e586cbfa7762,30,0,507948.0,2018-10-11T19:59:00-0400
12927,e586cbfa7762,30,1,516060.0,2018-10-12T07:15:00-0400
12928,e586cbfa7762,31,0,526272.0,2018-10-12T21:26:00-0400
12929,e586cbfa7762,31,1,533292.0,2018-10-13T07:11:00-0400
12932,e586cbfa7762,33,0,559800.0,2018-10-14T20:00:00-0400
12933,e586cbfa7762,33,1,567672.0,2018-10-15T06:56:00-0400
12934,e586cbfa7762,34,0,577116.0,2018-10-15T20:03:00-0400
12935,e586cbfa7762,34,1,584952.0,2018-10-16T06:56:00-0400
12936,e586cbfa7762,35,0,593952.0,2018-10-16T19:26:00-0400
12937,e586cbfa7762,35,1,602280.0,2018-10-17T07:00:00-0400
12938,e586cbfa7762,36,0,612576.0,2018-10-17T21:18:00-0400
12939,e586cbfa7762,36,1,618912.0,2018-10-18T06:06:00-0400
12942,e69aff66e0cb,1,0,6480.0,2018-06-18T21:30:00-0400
12943,e69aff66e0cb,1,1,13044.0,2018-06-19T06:37:00-0400
12944,e69aff66e0cb,2,0,24024.0,2018-06-19T21:52:00-0400
12945,e69aff66e0cb,2,1,30180.0,2018-06-20T06:25:00-0400
12946,e69aff66e0cb,3,0,41292.0,2018-06-20T21:51:00-0400
12947,e69aff66e0cb,3,1,47592.0,2018-06-21T06:36:00-0400
12950,e69aff66e0cb,5,0,76428.0,2018-06-22T22:39:00-0400
12951,e69aff66e0cb,5,1,81840.0,2018-06-23T06:10:00-0400
12952,e69aff66e0cb,6,0,92700.0,2018-06-23T21:15:00-0400
12953,e69aff66e0cb,6,1,101292.0,2018-06-24T09:11:00-0400
12954,e69aff66e0cb,7,0,111600.0,2018-06-24T23:30:00-0400
12955,e69aff66e0cb,7,1,116724.0,2018-06-25T06:37:00-0400
12956,e69aff66e0cb,8,0,127260.0,2018-06-25T21:15:00-0400
12957,e69aff66e0cb,8,1,133920.0,2018-06-26T06:30:00-0400
12960,e69aff66e0cb,10,0,161976.0,2018-06-27T21:28:00-0400
12961,e69aff66e0cb,10,1,168564.0,2018-06-28T06:37:00-0400
12962,e69aff66e0cb,11,0,180180.0,2018-06-28T22:45:00-0400
12963,e69aff66e0cb,11,1,187644.0,2018-06-29T09:07:00-0400
12964,e69aff66e0cb,12,0,198552.0,2018-06-30T00:16:00-0400
12965,e69aff66e0cb,12,1,204924.0,2018-06-30T09:07:00-0400
12966,e69aff66e0cb,13,0,214464.0,2018-06-30T22:22:00-0400
12967,e69aff66e0cb,13,1,220212.0,2018-07-01T06:21:00-0400
12968,e69aff66e0cb,14,0,231564.0,2018-07-01T22:07:00-0400
12969,e69aff66e0cb,14,1,237768.0,2018-07-02T06:44:00-0400
12970,e69aff66e0cb,15,0,249000.0,2018-07-02T22:20:00-0400
12971,e69aff66e0cb,15,1,256800.0,2018-07-03T09:10:00-0400
12972,e69aff66e0cb,16,0,267096.0,2018-07-03T23:28:00-0400
12973,e69aff66e0cb,16,1,274140.0,2018-07-04T09:15:00-0400
12974,e69aff66e0cb,17,0,284952.0,2018-07-05T00:16:00-0400
12975,e69aff66e0cb,17,1,290388.0,2018-07-05T07:49:00-0400
12976,e69aff66e0cb,18,0,301404.0,2018-07-05T23:07:00-0400
12977,e69aff66e0cb,18,1,307536.0,2018-07-06T07:38:00-0400
12978,e69aff66e0cb,19,0,319092.0,2018-07-06T23:41:00-0400
12979,e69aff66e0cb,19,1,324660.0,2018-07-07T07:25:00-0400
12980,e69aff66e0cb,20,0,336144.0,2018-07-07T23:22:00-0400
12981,e69aff66e0cb,20,1,341820.0,2018-07-08T07:15:00-0400
12982,e69aff66e0cb,21,0,353700.0,2018-07-08T23:45:00-0400
12983,e69aff66e0cb,21,1,358476.0,2018-07-09T06:23:00-0400
12986,e6ddbaaf0639,2,0,23976.0,2017-09-28T22:33:00-0400
12987,e6ddbaaf0639,2,1,30984.0,2017-09-29T08:17:00-0400
12990,e6ddbaaf0639,4,0,57420.0,2017-09-30T21:00:00-0400
12991,e6ddbaaf0639,4,1,65064.0,2017-10-01T07:37:00-0400
12992,e6ddbaaf0639,5,0,75408.0,2017-10-01T21:59:00-0400
12993,e6ddbaaf0639,5,1,81708.0,2017-10-02T06:44:00-0400
12994,e6ddbaaf0639,6,0,92556.0,2017-10-02T21:48:00-0400
12995,e6ddbaaf0639,6,1,99300.0,2017-10-03T07:10:00-0400
12996,e6ddbaaf0639,7,0,109476.0,2017-10-03T21:18:00-0400
12997,e6ddbaaf0639,7,1,116172.0,2017-10-04T06:36:00-0400
13008,e6ddbaaf0639,13,0,213840.0,2017-10-09T22:15:00-0400
13009,e6ddbaaf0639,13,1,219504.0,2017-10-10T06:07:00-0400
13032,e867b5133665,1,0,3504.0,2018-01-25T23:07:00-0500
13033,e867b5133665,1,1,9036.0,2018-01-26T06:48:00-0500
13034,e867b5133665,2,0,20328.0,2018-01-26T22:29:00-0500
13035,e867b5133665,2,1,27708.0,2018-01-27T08:44:00-0500
13036,e867b5133665,3,0,39708.0,2018-01-28T01:24:00-0500
13037,e867b5133665,3,1,44772.0,2018-01-28T08:26:00-0500
13040,e867b5133665,5,0,71340.0,2018-01-29T21:20:00-0500
13041,e867b5133665,5,1,78024.0,2018-01-30T06:37:00-0500
13042,e867b5133665,6,0,89004.0,2018-01-30T21:52:00-0500
13043,e867b5133665,6,1,95568.0,2018-01-31T06:59:00-0500
13044,e867b5133665,7,0,106152.0,2018-01-31T21:41:00-0500
13045,e867b5133665,7,1,112764.0,2018-02-01T06:52:00-0500
13046,e867b5133665,8,0,125520.0,2018-02-02T00:35:00-0500
13047,e867b5133665,8,1,130224.0,2018-02-02T07:07:00-0500
13048,e867b5133665,9,0,142200.0,2018-02-02T23:45:00-0500
13049,e867b5133665,9,1,148080.0,2018-02-03T07:55:00-0500
13050,e867b5133665,10,0,159972.0,2018-02-04T00:26:00-0500
13051,e867b5133665,10,1,165420.0,2018-02-04T08:00:00-0500
13052,e867b5133665,11,0,174144.0,2018-02-04T20:07:00-0500
13053,e867b5133665,11,1,182016.0,2018-02-05T07:03:00-0500
13054,e867b5133665,12,0,193128.0,2018-02-05T22:29:00-0500
13055,e867b5133665,12,1,199080.0,2018-02-06T06:45:00-0500
13056,e867b5133665,13,0,209700.0,2018-02-06T21:30:00-0500
13057,e867b5133665,13,1,216444.0,2018-02-07T06:52:00-0500
13060,e867b5133665,15,0,245148.0,2018-02-08T22:44:00-0500
13061,e867b5133665,15,1,250956.0,2018-02-09T06:48:00-0500
13062,e867b5133665,16,0,262932.0,2018-02-09T23:26:00-0500
13063,e867b5133665,16,1,269052.0,2018-02-10T07:56:00-0500
13076,e867b5133665,23,0,383400.0,2018-02-16T22:45:00-0500
13077,e867b5133665,23,1,389736.0,2018-02-17T07:33:00-0500
13078,e8d0a37c3eba,1,0,7728.0,2018-08-29T23:14:00-0400
13079,e8d0a37c3eba,1,1,14028.0,2018-08-30T07:59:00-0400
13080,e8d0a37c3eba,2,0,25416.0,2018-08-30T23:48:00-0400
13081,e8d0a37c3eba,2,1,31620.0,2018-08-31T08:25:00-0400
13082,e8d0a37c3eba,3,0,42456.0,2018-08-31T23:28:00-0400
13083,e8d0a37c3eba,3,1,49440.0,2018-09-01T09:10:00-0400
13084,e8d0a37c3eba,4,0,61536.0,2018-09-02T01:58:00-0400
13085,e8d0a37c3eba,4,1,68004.0,2018-09-02T10:57:00-0400
13086,e8d0a37c3eba,5,0,76956.0,2018-09-02T23:23:00-0400
13087,e8d0a37c3eba,5,1,83796.0,2018-09-03T08:53:00-0400
13088,e8d0a37c3eba,6,0,94236.0,2018-09-03T23:23:00-0400
13089,e8d0a37c3eba,6,1,100668.0,2018-09-04T08:19:00-0400
13090,e8d0a37c3eba,7,0,110832.0,2018-09-04T22:26:00-0400
13091,e8d0a37c3eba,7,1,118764.0,2018-09-05T09:27:00-0400
13092,e8d0a37c3eba,8,0,129192.0,2018-09-05T23:56:00-0400
13093,e8d0a37c3eba,8,1,136068.0,2018-09-06T09:29:00-0400
13094,e8d0a37c3eba,9,0,146712.0,2018-09-07T00:16:00-0400
13095,e8d0a37c3eba,9,1,152784.0,2018-09-07T08:42:00-0400
13096,e8d0a37c3eba,10,0,163356.0,2018-09-07T23:23:00-0400
13097,e8d0a37c3eba,10,1,170004.0,2018-09-08T08:37:00-0400
13098,e8d0a37c3eba,11,0,180792.0,2018-09-08T23:36:00-0400
13099,e8d0a37c3eba,11,1,188088.0,2018-09-09T09:44:00-0400
13100,e8d0a37c3eba,12,0,196476.0,2018-09-09T21:23:00-0400
13101,e8d0a37c3eba,12,1,203880.0,2018-09-10T07:40:00-0400
13102,e8d0a37c3eba,13,0,214596.0,2018-09-10T22:33:00-0400
13103,e8d0a37c3eba,13,1,220992.0,2018-09-11T07:26:00-0400
13104,e8d0a37c3eba,14,0,231792.0,2018-09-11T22:26:00-0400
13105,e8d0a37c3eba,14,1,237828.0,2018-09-12T06:49:00-0400
13106,e8d0a37c3eba,15,0,248916.0,2018-09-12T22:13:00-0400
13107,e8d0a37c3eba,15,1,255288.0,2018-09-13T07:04:00-0400
13108,e8d0a37c3eba,16,0,266640.0,2018-09-13T22:50:00-0400
13109,e8d0a37c3eba,16,1,272328.0,2018-09-14T06:44:00-0400
13110,e8d0a37c3eba,17,0,284388.0,2018-09-14T23:29:00-0400
13111,e8d0a37c3eba,17,1,290256.0,2018-09-15T07:38:00-0400
13112,e8d0a37c3eba,18,0,301296.0,2018-09-15T22:58:00-0400
13113,e8d0a37c3eba,18,1,306180.0,2018-09-16T05:45:00-0400
13114,e8d0a37c3eba,19,0,317916.0,2018-09-16T22:03:00-0400
13115,e8d0a37c3eba,19,1,324840.0,2018-09-17T07:40:00-0400
13116,e8d0a37c3eba,20,0,335556.0,2018-09-17T22:33:00-0400
13117,e8d0a37c3eba,20,1,342216.0,2018-09-18T07:48:00-0400
13118,e8d0a37c3eba,21,0,353832.0,2018-09-18T23:56:00-0400
13119,e8d0a37c3eba,21,1,358956.0,2018-09-19T07:03:00-0400
13120,e8d0a37c3eba,22,0,370140.0,2018-09-19T22:35:00-0400
13121,e8d0a37c3eba,22,1,376296.0,2018-09-20T07:08:00-0400
13122,e8d0a37c3eba,23,0,387084.0,2018-09-20T22:07:00-0400
13123,e8d0a37c3eba,23,1,393300.0,2018-09-21T06:45:00-0400
13124,e8d0a37c3eba,24,0,405828.0,2018-09-22T00:09:00-0400
13125,e8d0a37c3eba,24,1,411552.0,2018-09-22T08:06:00-0400
13126,e8d0a37c3eba,25,0,422364.0,2018-09-22T23:07:00-0400
13127,e8d0a37c3eba,25,1,429756.0,2018-09-23T09:23:00-0400
13128,e8d0a37c3eba,26,0,439176.0,2018-09-23T22:28:00-0400
13129,e8d0a37c3eba,26,1,445452.0,2018-09-24T07:11:00-0400
13130,e8d0a37c3eba,27,0,456384.0,2018-09-24T22:22:00-0400
13131,e8d0a37c3eba,27,1,462912.0,2018-09-25T07:26:00-0400
13132,e8d0a37c3eba,28,0,474048.0,2018-09-25T22:54:00-0400
13133,e8d0a37c3eba,28,1,479784.0,2018-09-26T06:52:00-0400
13134,e8d0a37c3eba,29,0,490740.0,2018-09-26T22:05:00-0400
13135,e8d0a37c3eba,29,1,497412.0,2018-09-27T07:21:00-0400
13136,e8d0a37c3eba,30,0,508236.0,2018-09-27T22:23:00-0400
13137,e8d0a37c3eba,30,1,513996.0,2018-09-28T06:23:00-0400
13138,e8d0a37c3eba,31,0,525144.0,2018-09-28T21:52:00-0400
13139,e8d0a37c3eba,31,1,530280.0,2018-09-29T05:00:00-0400
13140,e8d0a37c3eba,32,0,543864.0,2018-09-29T23:52:00-0400
13141,e8d0a37c3eba,32,1,549000.0,2018-09-30T07:00:00-0400
13144,ea0770830757,1,0,5352.0,2018-09-29T00:56:00-0400
13145,ea0770830757,1,1,10980.0,2018-09-29T08:45:00-0400
13146,ea0770830757,2,0,22692.0,2018-09-30T01:01:00-0400
13147,ea0770830757,2,1,27084.0,2018-09-30T07:07:00-0400
13148,ea0770830757,3,0,38856.0,2018-09-30T23:28:00-0400
13149,ea0770830757,3,1,43200.0,2018-10-01T05:30:00-0400
13150,ea0770830757,4,0,55836.0,2018-10-01T23:03:00-0400
13151,ea0770830757,4,1,60480.0,2018-10-02T05:30:00-0400
13152,ea0770830757,5,0,72816.0,2018-10-02T22:38:00-0400
13153,ea0770830757,5,1,77844.0,2018-10-03T05:37:00-0400
13154,ea0770830757,6,0,90060.0,2018-10-03T22:35:00-0400
13155,ea0770830757,6,1,95076.0,2018-10-04T05:33:00-0400
13156,ea0770830757,7,0,108132.0,2018-10-04T23:41:00-0400
13157,ea0770830757,7,1,112344.0,2018-10-05T05:32:00-0400
13158,ea0770830757,8,0,125952.0,2018-10-06T00:26:00-0400
13159,ea0770830757,8,1,131844.0,2018-10-06T08:37:00-0400
13162,ea0770830757,10,0,159336.0,2018-10-07T22:48:00-0400
13163,ea0770830757,10,1,164160.0,2018-10-08T05:30:00-0400
13164,ea0770830757,11,0,176436.0,2018-10-08T22:33:00-0400
13165,ea0770830757,11,1,181440.0,2018-10-09T05:30:00-0400
13166,ea0770830757,12,0,193932.0,2018-10-09T22:51:00-0400
13167,ea0770830757,12,1,198720.0,2018-10-10T05:30:00-0400
13168,ea0770830757,13,0,211656.0,2018-10-10T23:28:00-0400
13169,ea0770830757,13,1,215676.0,2018-10-11T05:03:00-0400
13170,ea0770830757,14,0,228960.0,2018-10-11T23:30:00-0400
13171,ea0770830757,14,1,233352.0,2018-10-12T05:36:00-0400
13174,ea0770830757,16,0,262896.0,2018-10-13T22:38:00-0400
13175,ea0770830757,16,1,266484.0,2018-10-14T03:37:00-0400
13176,ea0770830757,17,0,280296.0,2018-10-14T22:48:00-0400
13177,ea0770830757,17,1,287592.0,2018-10-15T08:56:00-0400
13180,ea0770830757,19,0,314280.0,2018-10-16T22:00:00-0400
13181,ea0770830757,19,1,319680.0,2018-10-17T05:30:00-0400
13182,ea0770830757,20,0,331932.0,2018-10-17T22:31:00-0400
13183,ea0770830757,20,1,335556.0,2018-10-18T03:33:00-0400
13184,ea0770830757,21,0,349104.0,2018-10-18T22:22:00-0400
13185,ea0770830757,21,1,354204.0,2018-10-19T05:27:00-0400
13190,ebb6fae8ed43,1,0,4272.0,2018-05-11T22:11:00-0400
13191,ebb6fae8ed43,1,1,10404.0,2018-05-12T06:42:00-0400
13192,ebb6fae8ed43,2,0,21852.0,2018-05-12T22:36:00-0400
13193,ebb6fae8ed43,2,1,27720.0,2018-05-13T06:45:00-0400
13194,ebb6fae8ed43,3,0,38112.0,2018-05-13T21:11:00-0400
13195,ebb6fae8ed43,3,1,45312.0,2018-05-14T07:11:00-0400
13196,ebb6fae8ed43,4,0,55800.0,2018-05-14T21:45:00-0400
13197,ebb6fae8ed43,4,1,62496.0,2018-05-15T07:03:00-0400
13198,ebb6fae8ed43,5,0,73428.0,2018-05-15T22:14:00-0400
13199,ebb6fae8ed43,5,1,79632.0,2018-05-16T06:51:00-0400
13200,ebb6fae8ed43,6,0,90264.0,2018-05-16T21:37:00-0400
13201,ebb6fae8ed43,6,1,97236.0,2018-05-17T07:18:00-0400
13202,ebb6fae8ed43,7,0,107556.0,2018-05-17T21:38:00-0400
13203,ebb6fae8ed43,7,1,113880.0,2018-05-18T06:25:00-0400
13204,ebb6fae8ed43,8,0,124920.0,2018-05-18T21:45:00-0400
13205,ebb6fae8ed43,8,1,131304.0,2018-05-19T06:37:00-0400
